assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-0056","STEP:HEB 7:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0056","GEN 29:34","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0056","GEN 30:13","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0057","STEP:LUK 2:36","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0057","STEP:MAT 2:6","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0057","GEN 29:35","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0057","GEN 30:13","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0058","STEP:LUK 2:36","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0058","STEP:REV 7:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0058","GEN 30:11","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0058","GEN 30:13","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0059","STEP:LUK 2:36","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0059","STEP:JHN 4:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0059","GEN 30:24","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0059","GEN 30:13","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0060","STEP:LUK 2:36","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0060","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0060","GEN 35:18","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0060","GEN 30:13","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0061","STEP:MAT 1:13","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0062","STEP:MAT 1:14","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0063","STEP:2PE 2:15","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0063","DEU 23:4","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","JOS 13:22","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","JOS 24:9","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","MIC 6:5","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","NUM 22:5","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","NUM 24:15","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","NUM 24:3","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0063","NUM 31:8","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0064","STEP:ACT 12:12","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0064","STEP:ACT 4:36","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0065","STEP:MRK 10:46","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0066","STEP:ACT 13:21","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0066","STEP:MAT 1:2","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0066","GEN 25:26","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0066","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0067","STEP:ACT 13:21","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0067","STEP:MAT 2:18","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0067","GEN 29:6","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0067","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0068","STEP:ACT 13:21","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0069","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0069","STEP:REV 7:7","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0069","GEN 29:33","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0069","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0070","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0070","STEP:HEB 7:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0070","GEN 29:34","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0070","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0071","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0071","STEP:MAT 2:6","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0071","GEN 29:35","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0071","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0072","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0072","STEP:REV 7:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0072","GEN 30:11","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0072","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0073","STEP:ACT 13:21","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0073","STEP:JHN 4:5","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0073","GEN 30:24","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0073","GEN 35:18","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0074","STEP:MAT 1:5","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0074","STEP:MAT 1:4","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0074","RUT 4:20","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0074","RUT 2:1","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0075","STEP:MAT 1:5","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0075","STEP:HEB 11:31","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0076","STEP:MAT 1:5","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0076","RUT 4:17","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0076","RUT 2:1","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0077","STEP:MAT 1:5","source:0002","modern_reference","0.82","partner relation from TIPNR"
"asrt-0077","RUT 1:4","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0077","RUT 2:1","source:0002","modern_reference","0.72","STEP TIPNR partner field; requires editorial confirmation against the cited passage."
"asrt-0078","STEP:HEB 11:4","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0078","STEP:2CO 11:3","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0078","GEN 4:1","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0079","STEP:HEB 11:4","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0080","STEP:HEB 11:4","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0080","STEP:LUK 3:38","source:0002","modern_reference","0.82","sibling relation from TIPNR"
"asrt-0080","GEN 4:25","source:0002","modern_reference","0.78","STEP TIPNR sibling field; two-round OT relationship review accepted this shared locator."
"asrt-0080","GEN 4:1","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-0081","STEP:LUK 3:36","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0082","STEP:LUK 8:3","source:0002","modern_reference","0.82","partner relation from TIPNR"
"asrt-0083","STEP:LUK 3:28","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0084","STEP:MAT 1:1","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0084","STEP:MAT 1:5","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0084","RUT 4:17","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0085","STEP:MAT 1:1","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0085","STEP:LUK 3:31","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0085","2SA 5:14","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0085","RUT 4:17","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0086","STEP:MAT 1:1","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0086","STEP:MAT 1:6","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0086","2SA 5:14","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-0086","RUT 4:17","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0087","STEP:MAT 1:1","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0088","STEP:ACT 24:24","source:0002","modern_reference","0.82","partner relation from TIPNR"
"asrt-0089","STEP:LUK 3:35","source:0002","modern_reference","0.82","parent relation from TIPNR"
"asrt-0089","GEN 10:24","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0089","GEN 10:21","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0090","STEP:LUK 3:35","source:0002","modern_reference","0.82","offspring relation from TIPNR"
"asrt-0090","GEN 10:25","source:0002","modern_reference","0.78","STEP TIPNR parent field; two-round OT relationship review accepted this shared locator."
"asrt-0090","GEN 10:21","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-0091","STEP:MAT 1:15","source:0002","modern_reference","0.82","parent relation from TIPNR"
